calling_line_id,called_line_id,start_time,call_id,duration
L787,L955,2022-11-11,CAL7951,1258
L538,L658,2023-05-30,CAL7952,3304
L758,L055,2023-05-16,CAL7953,1156
L828,L388,2022-01-26,CAL7954,877
L706,L234,2021-01-09,CAL7955,1507
L740,L237,2020-01-19,CAL7956,485
L685,L142,2022-10-18,CAL7957,3060
L115,L843,2019-09-27,CAL7958,1785
L873,L450,2020-12-10,CAL7959,1136
L036,L343,2021-07-19,CAL7960,510
L314,L398,2020-08-04,CAL7961,972
L490,L080,2021-07-16,CAL7962,2757
L346,L097,2021-03-17,CAL7963,1081
L182,L435,2019-02-25,CAL7964,2451
L638,L646,2020-11-29,CAL7965,902
L102,L264,2021-12-31,CAL7966,2768
L380,L746,2023-11-19,CAL7967,487
L311,L897,2021-07-19,CAL7968,3299
L070,L941,2019-07-19,CAL7969,1290
L107,L007,2022-03-15,CAL7970,1224
L682,L327,2020-03-15,CAL7971,1738
L085,L141,2022-01-09,CAL7972,2814
L501,L514,2022-11-07,CAL7973,770
L637,L612,2020-01-01,CAL7974,226
L962,L358,2021-03-05,CAL7975,635
L478,L958,2019-10-17,CAL7976,2802
L886,L079,2019-09-20,CAL7977,2467
L193,L298,2019-05-02,CAL7978,2621
L097,L237,2024-01-02,CAL7979,1267
L970,L665,2020-07-09,CAL7980,3246
L005,L311,2023-09-30,CAL7981,3304
L637,L883,2022-10-01,CAL7982,201
L660,L513,2020-09-29,CAL7983,651
L643,L344,2019-08-19,CAL7984,684
L341,L628,2019-12-09,CAL7985,2763
L494,L330,2019-12-03,CAL7986,1706
L913,L386,2019-07-10,CAL7987,2072
L218,L438,2020-09-13,CAL7988,3291
L984,L231,2022-08-05,CAL7989,716
L800,L376,2020-07-12,CAL7990,1515
L552,L968,2023-08-10,CAL7991,1272
L922,L637,2022-09-01,CAL7992,2449
L703,L432,2022-06-26,CAL7993,2463
L411,L972,2020-01-25,CAL7994,3410
L262,L502,2023-12-13,CAL7995,1506
L488,L995,2020-08-22,CAL7996,264
L693,L308,2019-05-30,CAL7997,3275
L1000,L106,2020-04-17,CAL7998,1488
L1000,L703,2019-06-28,CAL7999,1192
L977,L114,2019-11-29,CAL8000,1502
L497,L668,2023-05-12,CAL8001,1477
L770,L821,2019-09-16,CAL8002,561
L163,L879,2021-11-13,CAL8003,881
L596,L836,2022-10-21,CAL8004,643
L759,L503,2023-07-20,CAL8005,255
L825,L384,2020-10-05,CAL8006,456
L853,L444,2020-03-29,CAL8007,3129
L489,L618,2022-07-20,CAL8008,3435
L493,L855,2022-11-15,CAL8009,3252
L037,L038,2020-09-13,CAL8010,429
L811,L003,2021-02-28,CAL8011,96
L956,L484,2021-11-05,CAL8012,308
L070,L838,2021-11-03,CAL8013,1118
L402,L365,2022-08-12,CAL8014,2081
L1000,L203,2023-01-11,CAL8015,3166
L539,L425,2021-02-18,CAL8016,3094
L793,L839,2021-07-13,CAL8017,2319
L346,L335,2022-08-11,CAL8018,2167
L029,L913,2019-05-22,CAL8019,804
L309,L783,2021-10-14,CAL8020,3568
L855,L372,2024-02-01,CAL8021,2962
L674,L407,2019-09-20,CAL8022,891
L581,L063,2022-10-23,CAL8023,2353
L477,L549,2022-12-16,CAL8024,1179
L416,L776,2021-04-18,CAL8025,2046
L915,L194,2021-12-19,CAL8026,2807
L234,L012,2022-10-21,CAL8027,1041
L658,L112,2020-08-14,CAL8028,3518
L396,L395,2019-09-18,CAL8029,1717
L873,L016,2020-01-31,CAL8030,2100
L187,L713,2023-03-31,CAL8031,1841
L347,L651,2022-07-28,CAL8032,1972
L077,L648,2023-12-10,CAL8033,1459
L238,L662,2020-03-27,CAL8034,597
L483,L516,2022-06-16,CAL8035,2058
L208,L246,2021-07-23,CAL8036,99
L174,L642,2022-07-11,CAL8037,1285
L356,L443,2023-08-05,CAL8038,2931
L810,L241,2022-03-17,CAL8039,2923
L860,L432,2020-09-07,CAL8040,1307
L324,L470,2024-01-26,CAL8041,583
L598,L901,2022-09-13,CAL8042,48
L980,L490,2019-10-03,CAL8043,1939
L744,L978,2019-07-09,CAL8044,1928
L682,L774,2022-08-22,CAL8045,2789
L667,L930,2022-08-15,CAL8046,2066
L973,L317,2019-12-13,CAL8047,2437
L326,L382,2023-01-13,CAL8048,2716
L775,L291,2021-11-11,CAL8049,2503
L326,L806,2020-03-02,CAL8050,3472
L978,L881,2023-12-05,CAL8051,371
L019,L387,2020-09-09,CAL8052,1580
L466,L791,2020-10-15,CAL8053,106
L555,L860,2020-01-13,CAL8054,1577
L667,L871,2020-09-07,CAL8055,2428
L032,L950,2019-08-27,CAL8056,553
L936,L547,2021-01-19,CAL8057,1766
L690,L733,2022-07-22,CAL8058,3411
L220,L339,2022-02-15,CAL8059,1868
L090,L457,2020-04-02,CAL8060,2208
L689,L462,2019-06-16,CAL8061,2112
L517,L038,2023-11-04,CAL8062,1015
L712,L986,2021-05-22,CAL8063,1366
L062,L846,2024-01-11,CAL8064,1443
L867,L767,2019-02-12,CAL8065,479
L860,L149,2021-05-26,CAL8066,1636
L589,L424,2023-02-19,CAL8067,427
L730,L733,2020-02-24,CAL8068,155
L317,L523,2023-06-09,CAL8069,1770
L173,L884,2021-07-07,CAL8070,1684
L106,L238,2022-09-23,CAL8071,2576
L683,L799,2022-02-24,CAL8072,3139
L291,L919,2019-09-03,CAL8073,2949
L221,L799,2019-02-21,CAL8074,2772
L416,L917,2019-08-19,CAL8075,602
L646,L976,2020-06-21,CAL8076,908
L945,L418,2020-04-18,CAL8077,694
L461,L063,2019-03-21,CAL8078,3018
L302,L568,2019-04-24,CAL8079,2244
L503,L500,2019-05-31,CAL8080,2165
L150,L973,2019-05-13,CAL8081,3406
L128,L567,2020-09-10,CAL8082,3581
L395,L297,2023-02-05,CAL8083,2644
L255,L628,2021-04-01,CAL8084,1598
L152,L156,2020-06-21,CAL8085,3258
L556,L032,2021-12-04,CAL8086,2768
L155,L662,2021-05-05,CAL8087,2370
L053,L281,2022-12-04,CAL8088,1595
L602,L692,2020-12-14,CAL8089,1215
L574,L380,2023-02-15,CAL8090,2707
L007,L655,2023-03-25,CAL8091,2392
L466,L534,2021-05-19,CAL8092,3030
L329,L637,2019-04-14,CAL8093,3020
L741,L883,2020-10-28,CAL8094,136
L272,L670,2023-02-20,CAL8095,2202
L465,L039,2022-09-01,CAL8096,3253
L303,L064,2019-12-30,CAL8097,796
L482,L547,2019-09-14,CAL8098,2457
L193,L600,2020-05-04,CAL8099,3054
L892,L997,2021-09-05,CAL8100,3272
L402,L632,2019-08-08,CAL8101,217
L003,L977,2020-02-25,CAL8102,2141
L137,L099,2021-12-07,CAL8103,3466
L358,L308,2019-05-02,CAL8104,1543
L716,L970,2021-07-29,CAL8105,1774
L972,L154,2020-12-09,CAL8106,576
L421,L948,2019-10-27,CAL8107,1621
L390,L644,2020-07-26,CAL8108,3587
L784,L974,2023-04-21,CAL8109,1464
L894,L002,2019-08-20,CAL8110,214
L221,L546,2023-12-08,CAL8111,3569
L356,L041,2019-05-11,CAL8112,47
L236,L694,2022-09-21,CAL8113,2047
L813,L149,2023-07-19,CAL8114,1878
L029,L552,2021-10-13,CAL8115,2355
L320,L992,2022-07-29,CAL8116,2775
L212,L222,2023-10-24,CAL8117,1512
L906,L080,2020-02-05,CAL8118,3181
L301,L629,2024-01-31,CAL8119,3573
L309,L999,2021-03-06,CAL8120,2033
L616,L316,2022-07-16,CAL8121,1596
L255,L613,2021-12-31,CAL8122,711
L643,L087,2019-08-08,CAL8123,1168
L967,L434,2022-09-07,CAL8124,3265
L326,L851,2020-03-10,CAL8125,2563
L310,L294,2021-07-16,CAL8126,1257
L812,L192,2021-10-15,CAL8127,699
L211,L421,2019-06-26,CAL8128,969
L641,L505,2023-01-11,CAL8129,2643
L152,L524,2020-02-10,CAL8130,3368
L881,L963,2020-12-07,CAL8131,1842
L282,L520,2022-08-17,CAL8132,264
L958,L513,2020-01-05,CAL8133,1351
L075,L610,2020-05-02,CAL8134,2771
L570,L392,2019-10-19,CAL8135,872
L777,L238,2019-10-18,CAL8136,1117
L335,L144,2023-08-02,CAL8137,3598
L511,L074,2019-04-06,CAL8138,1369
L954,L815,2019-12-31,CAL8139,3378
L320,L597,2019-12-13,CAL8140,3297
L647,L836,2022-09-04,CAL8141,3127
L502,L132,2021-06-09,CAL8142,2457
L700,L947,2022-12-06,CAL8143,347
L495,L215,2021-03-17,CAL8144,2663
L351,L367,2020-06-09,CAL8145,856
L607,L635,2020-07-18,CAL8146,882
L066,L469,2022-06-02,CAL8147,3221
L644,L169,2020-01-23,CAL8148,1239
L768,L060,2022-04-16,CAL8149,100
L004,L996,2021-03-03,CAL8150,579
L249,L477,2020-09-23,CAL8151,2338
L592,L185,2022-02-18,CAL8152,1210
L702,L687,2023-03-12,CAL8153,1607
L652,L594,2023-05-19,CAL8154,704
L590,L445,2019-03-07,CAL8155,1571
L026,L956,2019-10-08,CAL8156,1444
L896,L130,2019-02-22,CAL8157,1381
L826,L953,2022-09-11,CAL8158,2521
L159,L780,2021-01-28,CAL8159,2777
L116,L028,2020-08-13,CAL8160,2882
L585,L122,2021-02-17,CAL8161,3165
L437,L654,2024-02-07,CAL8162,1713
L657,L161,2022-02-06,CAL8163,521
L892,L834,2019-12-27,CAL8164,2305
L881,L806,2023-05-25,CAL8165,1737
L260,L614,2022-12-18,CAL8166,3151
L335,L246,2020-01-11,CAL8167,2598
L782,L624,2022-11-11,CAL8168,903
L551,L702,2023-01-04,CAL8169,3478
L122,L386,2021-06-03,CAL8170,1478
L999,L985,2024-01-21,CAL8171,2829
L095,L225,2019-07-20,CAL8172,3505
L903,L487,2021-11-22,CAL8173,2544
L626,L097,2021-03-16,CAL8174,359
L927,L320,2021-06-06,CAL8175,2184
L680,L947,2024-01-27,CAL8176,3022
L145,L770,2021-04-04,CAL8177,486
L434,L234,2022-04-25,CAL8178,1863
L830,L613,2020-09-13,CAL8179,2368
L556,L456,2022-01-22,CAL8180,1780
L466,L530,2022-02-26,CAL8181,2300
L599,L090,2020-09-23,CAL8182,237
L862,L216,2019-07-19,CAL8183,3192
L765,L398,2019-02-21,CAL8184,2482
L878,L279,2020-08-23,CAL8185,1684
L716,L762,2021-07-06,CAL8186,329
L433,L082,2022-04-10,CAL8187,1055
L315,L564,2023-04-17,CAL8188,3168
L414,L418,2020-11-06,CAL8189,1187
L285,L060,2019-10-10,CAL8190,1316
L090,L007,2022-03-07,CAL8191,3292
L325,L066,2021-09-18,CAL8192,2521
L714,L173,2021-01-23,CAL8193,1532
L219,L383,2021-05-29,CAL8194,2475
L777,L374,2023-10-24,CAL8195,3399
L485,L895,2021-09-15,CAL8196,3178
L358,L865,2020-07-11,CAL8197,1158
L171,L094,2020-09-02,CAL8198,293
L207,L351,2022-05-12,CAL8199,1042
L248,L966,2019-08-12,CAL8200,2659
L633,L682,2021-10-24,CAL8201,74
L290,L092,2022-06-30,CAL8202,1761
L880,L428,2023-08-14,CAL8203,2798
L148,L537,2021-03-28,CAL8204,3052
L615,L430,2019-03-25,CAL8205,438
L896,L930,2020-11-13,CAL8206,3544
L678,L018,2023-02-21,CAL8207,1388
L918,L881,2023-11-28,CAL8208,2727
L558,L395,2022-09-03,CAL8209,2257
L631,L561,2020-11-15,CAL8210,1382
L073,L634,2023-07-08,CAL8211,2491
L560,L625,2019-09-17,CAL8212,461
L178,L745,2019-07-24,CAL8213,3526
L965,L710,2021-02-05,CAL8214,2356
L746,L100,2020-01-03,CAL8215,449
L078,L834,2019-02-27,CAL8216,818
L410,L115,2020-11-23,CAL8217,1925
L042,L989,2019-05-05,CAL8218,2258
L085,L629,2023-05-08,CAL8219,1357
L709,L566,2021-07-07,CAL8220,1500
L289,L551,2022-02-25,CAL8221,3136
L316,L560,2023-07-09,CAL8222,463
L224,L833,2022-01-16,CAL8223,828
L131,L588,2021-09-18,CAL8224,3456
L845,L560,2022-02-09,CAL8225,1603
L341,L085,2019-11-21,CAL8226,2076
L167,L548,2022-09-23,CAL8227,550
L796,L353,2020-05-25,CAL8228,857
L239,L813,2024-01-26,CAL8229,566
L682,L727,2021-12-26,CAL8230,1193
L354,L401,2019-03-19,CAL8231,881
L864,L869,2019-06-18,CAL8232,1551
L128,L565,2021-03-13,CAL8233,1028
L604,L987,2023-10-06,CAL8234,1602
L246,L545,2023-02-28,CAL8235,2337
L393,L183,2022-06-16,CAL8236,3017
L001,L815,2019-03-13,CAL8237,846
L343,L650,2021-03-12,CAL8238,2600
L224,L760,2023-08-09,CAL8239,1059
L883,L774,2023-12-26,CAL8240,3277
L1000,L061,2019-03-17,CAL8241,2114
L141,L860,2020-08-31,CAL8242,1785
L097,L549,2021-12-28,CAL8243,2400
L378,L198,2021-04-05,CAL8244,2673
L308,L053,2020-08-16,CAL8245,1206
L612,L704,2019-05-19,CAL8246,1556
L628,L452,2019-02-26,CAL8247,2832
L128,L628,2022-06-08,CAL8248,1028
L786,L178,2021-04-08,CAL8249,2133
L385,L205,2021-07-01,CAL8250,1415
L847,L009,2021-11-22,CAL8251,2106
L766,L365,2023-05-30,CAL8252,191
L659,L265,2020-03-08,CAL8253,1432
L414,L890,2022-02-13,CAL8254,1635
L728,L655,2020-11-03,CAL8255,1168
L866,L921,2019-05-25,CAL8256,186
L142,L815,2021-12-04,CAL8257,2355
L261,L245,2023-01-29,CAL8258,2897
L991,L273,2021-03-06,CAL8259,3488
L014,L756,2023-09-16,CAL8260,3391
L795,L252,2022-04-21,CAL8261,3272
L079,L247,2023-09-09,CAL8262,1844
L218,L762,2023-06-14,CAL8263,3536
L197,L029,2020-02-02,CAL8264,3063
L369,L284,2020-11-18,CAL8265,2729
L404,L975,2023-10-21,CAL8266,119
L540,L738,2021-03-20,CAL8267,994
L594,L366,2019-05-27,CAL8268,1856
L981,L958,2023-07-08,CAL8269,2482
L002,L248,2019-07-25,CAL8270,1471
L709,L446,2019-10-24,CAL8271,2592
L868,L991,2022-07-30,CAL8272,2703
L230,L974,2019-08-01,CAL8273,2444
L804,L271,2019-07-13,CAL8274,1721
L546,L403,2019-10-14,CAL8275,2329
L969,L311,2020-11-07,CAL8276,3349
L568,L359,2022-10-24,CAL8277,2655
L381,L813,2020-12-05,CAL8278,3222
L150,L544,2020-02-04,CAL8279,1760
L397,L239,2022-12-31,CAL8280,2149
L127,L543,2023-01-23,CAL8281,503
L951,L904,2019-07-31,CAL8282,2508
L263,L952,2019-11-27,CAL8283,1191
L473,L084,2019-05-30,CAL8284,2093
L186,L003,2023-03-06,CAL8285,859
L392,L224,2023-07-04,CAL8286,1055
L779,L887,2020-04-10,CAL8287,388
L623,L287,2021-09-07,CAL8288,2719
L628,L831,2019-03-07,CAL8289,1952
L510,L181,2023-11-21,CAL8290,2867
L466,L162,2022-12-22,CAL8291,2662
L320,L811,2023-08-04,CAL8292,1222
L714,L024,2020-07-03,CAL8293,3596
L259,L710,2020-07-11,CAL8294,2733
L087,L725,2021-05-15,CAL8295,950
L938,L596,2019-11-13,CAL8296,2241
L947,L370,2019-02-24,CAL8297,37
L850,L833,2022-02-21,CAL8298,262
L399,L079,2022-01-27,CAL8299,715
L589,L687,2022-06-11,CAL8300,242
L447,L880,2020-07-07,CAL8301,2058
L674,L322,2023-06-30,CAL8302,2045
L308,L869,2022-11-05,CAL8303,2636
L037,L554,2023-09-16,CAL8304,2312
L522,L829,2021-01-18,CAL8305,3276
L493,L234,2022-03-30,CAL8306,1739
L964,L194,2020-01-04,CAL8307,333
L058,L701,2019-03-17,CAL8308,2848
L559,L448,2023-02-11,CAL8309,3164
L359,L105,2020-05-28,CAL8310,2877
L263,L587,2023-08-17,CAL8311,2155
L422,L468,2021-01-30,CAL8312,1395
L864,L681,2022-09-10,CAL8313,2103
L721,L451,2021-07-13,CAL8314,3057
L445,L213,2022-09-20,CAL8315,1603
L323,L497,2020-11-02,CAL8316,1915
L904,L377,2021-10-02,CAL8317,811
L050,L608,2023-09-15,CAL8318,1512
L023,L990,2020-11-18,CAL8319,1573
L670,L469,2023-10-24,CAL8320,3091
L382,L763,2019-05-18,CAL8321,1484
L530,L004,2020-11-17,CAL8322,2604
L504,L928,2022-05-08,CAL8323,2953
L731,L261,2021-10-28,CAL8324,1116
L760,L635,2022-12-10,CAL8325,3511
L045,L267,2023-09-03,CAL8326,259
L590,L402,2021-10-06,CAL8327,2871
L085,L208,2022-03-16,CAL8328,57
L062,L661,2020-04-20,CAL8329,2168
L139,L593,2021-11-21,CAL8330,699
L534,L814,2019-07-26,CAL8331,2986
L722,L754,2022-06-18,CAL8332,1688
L692,L504,2019-10-29,CAL8333,1571
L927,L293,2020-12-26,CAL8334,1262
L077,L970,2020-05-24,CAL8335,1869
L112,L924,2019-05-24,CAL8336,1590
L610,L489,2019-02-16,CAL8337,1835
L727,L722,2023-12-07,CAL8338,2933
L423,L753,2019-11-26,CAL8339,306
L350,L990,2020-07-23,CAL8340,848
L936,L947,2020-03-02,CAL8341,2848
L503,L113,2022-02-08,CAL8342,3473
L912,L800,2019-04-19,CAL8343,257
L314,L089,2019-05-25,CAL8344,866
L277,L040,2021-03-10,CAL8345,3321
L934,L578,2022-03-27,CAL8346,3549
L480,L712,2023-07-29,CAL8347,1338
L016,L417,2021-02-04,CAL8348,875
L804,L663,2022-07-10,CAL8349,2632
L636,L452,2019-02-22,CAL8350,70
L952,L053,2023-10-17,CAL8351,263
L587,L328,2019-08-08,CAL8352,899
L354,L228,2023-02-11,CAL8353,3397
L473,L797,2020-10-30,CAL8354,3446
L374,L144,2023-12-23,CAL8355,1283
L161,L709,2023-05-26,CAL8356,2390
L893,L772,2020-12-05,CAL8357,2480
L511,L196,2021-07-21,CAL8358,728
L017,L767,2023-02-08,CAL8359,2434
L694,L163,2021-09-09,CAL8360,431
L978,L576,2021-09-18,CAL8361,2317
L008,L064,2019-07-08,CAL8362,3219
L026,L180,2023-06-30,CAL8363,2419
L906,L389,2021-02-07,CAL8364,3472
L438,L610,2019-11-11,CAL8365,179
L546,L472,2022-02-14,CAL8366,126
L552,L193,2020-03-14,CAL8367,595
L023,L458,2020-08-13,CAL8368,340
L799,L516,2020-09-10,CAL8369,907
L374,L713,2022-12-25,CAL8370,1193
L450,L652,2021-02-23,CAL8371,2000
L721,L973,2021-08-14,CAL8372,513
L173,L656,2021-09-23,CAL8373,1963
L392,L460,2021-09-12,CAL8374,2997
L148,L701,2019-05-19,CAL8375,1259
L523,L783,2021-11-28,CAL8376,1163
L333,L192,2020-02-10,CAL8377,2322
L394,L243,2019-07-08,CAL8378,41
L691,L698,2019-10-29,CAL8379,1296
L465,L105,2020-08-20,CAL8380,116
L579,L516,2021-11-27,CAL8381,776
L213,L181,2022-12-09,CAL8382,3485
L318,L855,2023-02-28,CAL8383,2185
L248,L860,2019-12-13,CAL8384,422
L869,L094,2022-01-19,CAL8385,937
L102,L812,2020-05-02,CAL8386,3262
L733,L347,2023-10-19,CAL8387,430
L217,L550,2023-05-06,CAL8388,964
L226,L182,2023-07-12,CAL8389,3534
L466,L350,2023-11-22,CAL8390,501
L433,L799,2021-06-02,CAL8391,2080
L873,L116,2022-11-08,CAL8392,443
L680,L196,2019-08-28,CAL8393,160
L504,L321,2022-05-18,CAL8394,2444
L182,L736,2021-02-11,CAL8395,1122
L766,L575,2020-05-01,CAL8396,2895
L745,L716,2021-04-29,CAL8397,1858
L456,L065,2019-10-12,CAL8398,947
L254,L554,2019-12-19,CAL8399,3358
L047,L457,2022-11-22,CAL8400,1982
L914,L831,2021-06-12,CAL8401,944
L763,L627,2022-03-28,CAL8402,2444
L799,L901,2019-05-17,CAL8403,969
L486,L849,2019-03-20,CAL8404,760
L922,L014,2019-06-13,CAL8405,1001
L621,L042,2021-02-13,CAL8406,2267
L267,L871,2021-10-14,CAL8407,3279
L824,L176,2019-07-16,CAL8408,1034
L901,L415,2020-11-03,CAL8409,740
L973,L207,2021-10-23,CAL8410,726
L815,L067,2023-06-05,CAL8411,165
L003,L364,2020-01-24,CAL8412,2904
L502,L137,2019-02-12,CAL8413,1519
L120,L063,2020-11-29,CAL8414,3565
L344,L204,2022-06-15,CAL8415,2392
L692,L968,2023-01-29,CAL8416,2986
L321,L858,2019-07-19,CAL8417,2904
L844,L518,2023-10-13,CAL8418,2877
L016,L227,2023-03-21,CAL8419,90
L674,L178,2021-04-27,CAL8420,1875
L257,L229,2019-07-24,CAL8421,1538
L595,L646,2022-06-21,CAL8422,1687
L091,L380,2022-08-13,CAL8423,852
L292,L771,2021-07-12,CAL8424,105
L977,L201,2023-11-29,CAL8425,2474
L596,L456,2019-05-23,CAL8426,1620
L124,L805,2022-05-05,CAL8427,2979
L612,L709,2022-09-10,CAL8428,2514
L310,L255,2019-11-01,CAL8429,419
L455,L633,2022-01-15,CAL8430,1895
L227,L971,2021-01-01,CAL8431,214
L807,L021,2019-11-08,CAL8432,2561
L039,L402,2022-09-22,CAL8433,2138
L634,L364,2021-04-09,CAL8434,3321
L641,L767,2020-08-28,CAL8435,2623
L917,L583,2023-07-29,CAL8436,3292
L007,L858,2019-09-13,CAL8437,613
L848,L732,2022-05-03,CAL8438,1550
L148,L167,2021-12-13,CAL8439,3207
L792,L689,2020-01-29,CAL8440,1712
L697,L185,2019-04-03,CAL8441,3562
L264,L828,2022-09-27,CAL8442,3000
L386,L989,2022-10-04,CAL8443,3327
L239,L518,2021-09-15,CAL8444,1396
L032,L346,2023-09-15,CAL8445,2180
L384,L242,2022-12-22,CAL8446,3307
L398,L572,2023-07-01,CAL8447,2348
L925,L068,2023-12-04,CAL8448,2559
L781,L949,2020-05-27,CAL8449,132
L887,L368,2021-08-02,CAL8450,2071
L067,L451,2022-12-21,CAL8451,3346
L524,L139,2019-12-22,CAL8452,1255
L164,L286,2021-01-14,CAL8453,1178
L368,L443,2019-07-09,CAL8454,2891
L722,L171,2022-11-26,CAL8455,1092
L275,L488,2021-01-17,CAL8456,1419
L240,L374,2022-07-17,CAL8457,1506
L537,L376,2019-12-04,CAL8458,3516
L540,L066,2022-03-18,CAL8459,210
L290,L972,2022-04-15,CAL8460,2556
L777,L021,2020-02-21,CAL8461,76
L606,L077,2024-01-04,CAL8462,2870
L876,L659,2023-08-11,CAL8463,2442
L910,L495,2023-08-21,CAL8464,2179
L690,L992,2020-02-07,CAL8465,2862
L223,L582,2021-01-02,CAL8466,2678
L259,L087,2021-09-24,CAL8467,2856
L999,L511,2023-06-25,CAL8468,1000
L963,L366,2020-07-19,CAL8469,1032
L914,L490,2019-09-14,CAL8470,2179
L736,L907,2019-08-26,CAL8471,118
L578,L662,2023-10-28,CAL8472,2833
L180,L693,2020-07-03,CAL8473,1251
L154,L075,2021-09-10,CAL8474,541
L322,L247,2023-08-01,CAL8475,3304
L104,L956,2023-04-23,CAL8476,764
L732,L481,2020-10-18,CAL8477,2681
L151,L807,2019-02-26,CAL8478,2932
L989,L031,2023-04-26,CAL8479,2886
L928,L925,2019-11-01,CAL8480,665
L250,L222,2023-11-18,CAL8481,2763
L712,L900,2020-04-21,CAL8482,1734
L755,L926,2021-02-11,CAL8483,1615
L749,L804,2024-01-07,CAL8484,3026
L012,L644,2022-07-03,CAL8485,110
L286,L153,2019-03-31,CAL8486,3117
L577,L340,2022-11-08,CAL8487,701
L371,L961,2020-07-26,CAL8488,1092
L501,L270,2022-11-22,CAL8489,794
L636,L181,2019-12-27,CAL8490,1797
L187,L085,2019-09-07,CAL8491,544
L661,L280,2021-03-29,CAL8492,1719
L766,L052,2021-10-14,CAL8493,3517
L352,L724,2020-03-30,CAL8494,3065
L377,L632,2024-01-29,CAL8495,2752
L581,L144,2023-11-14,CAL8496,363
L054,L036,2023-06-10,CAL8497,3177
L868,L226,2020-04-24,CAL8498,402
L766,L769,2019-03-07,CAL8499,3388
L617,L147,2020-11-23,CAL8500,1763
L650,L769,2021-10-02,CAL8501,3416
L619,L101,2021-03-10,CAL8502,321
L297,L814,2023-02-04,CAL8503,2845
L978,L940,2019-03-27,CAL8504,704
L119,L009,2021-05-12,CAL8505,1706
L979,L205,2019-04-26,CAL8506,3097
L776,L408,2022-01-07,CAL8507,1652
L586,L997,2019-11-09,CAL8508,2489
L190,L960,2022-03-12,CAL8509,2722
L818,L524,2021-09-20,CAL8510,1922
L245,L608,2019-12-31,CAL8511,140
L696,L326,2023-10-19,CAL8512,2933
L410,L857,2019-04-08,CAL8513,927
L208,L084,2022-08-16,CAL8514,1025
L919,L037,2019-03-13,CAL8515,167
L737,L459,2023-04-22,CAL8516,2785
L736,L171,2021-08-28,CAL8517,1066
L456,L766,2021-08-07,CAL8518,2496
L948,L902,2022-12-06,CAL8519,2328
L349,L327,2020-01-11,CAL8520,2616
L027,L321,2021-11-04,CAL8521,1250
L610,L753,2020-02-01,CAL8522,1175
L623,L052,2021-10-14,CAL8523,2568
L832,L445,2022-04-19,CAL8524,920
L436,L791,2020-01-19,CAL8525,1033
L486,L511,2020-09-19,CAL8526,470
L437,L590,2023-01-23,CAL8527,44
L185,L655,2020-04-17,CAL8528,1885
L244,L311,2020-01-10,CAL8529,2083
L886,L086,2022-02-16,CAL8530,736
L666,L283,2021-08-31,CAL8531,2225
L918,L131,2020-03-24,CAL8532,2162
L312,L619,2020-07-20,CAL8533,2383
L345,L568,2021-01-17,CAL8534,628
L697,L284,2020-12-12,CAL8535,1280
L971,L011,2019-12-13,CAL8536,1690
L414,L753,2021-11-11,CAL8537,3079
L996,L147,2023-03-07,CAL8538,3502
L318,L198,2019-02-13,CAL8539,1462
L729,L530,2019-05-13,CAL8540,1718
L429,L060,2020-02-10,CAL8541,2349
L279,L565,2020-01-13,CAL8542,2352
L485,L616,2020-05-23,CAL8543,2020
L192,L832,2021-09-08,CAL8544,1337
L742,L711,2023-10-29,CAL8545,1968
L469,L302,2022-11-16,CAL8546,886
L131,L733,2020-11-13,CAL8547,1258
L007,L970,2022-04-16,CAL8548,1621
L652,L605,2021-03-22,CAL8549,2951
L857,L342,2019-07-13,CAL8550,2380
L954,L036,2019-12-25,CAL8551,862
L110,L817,2022-08-18,CAL8552,2117
L381,L264,2019-08-28,CAL8553,1318
L794,L595,2022-07-16,CAL8554,861
L215,L271,2023-12-23,CAL8555,1538
L724,L392,2022-04-20,CAL8556,3096
L156,L153,2020-11-07,CAL8557,2647
L840,L724,2023-10-29,CAL8558,1104
L906,L158,2020-06-14,CAL8559,1735
L745,L210,2020-07-25,CAL8560,204
L859,L175,2020-08-11,CAL8561,241
L262,L365,2022-07-16,CAL8562,2504
L350,L067,2020-07-07,CAL8563,2233
L774,L994,2023-06-15,CAL8564,158
L765,L709,2021-03-29,CAL8565,2778
L202,L544,2021-04-14,CAL8566,1907
L595,L628,2023-08-13,CAL8567,1661
L858,L052,2022-06-07,CAL8568,3068
L278,L787,2019-11-14,CAL8569,3273
L744,L900,2022-12-02,CAL8570,488
L161,L310,2019-08-30,CAL8571,396
L166,L090,2019-06-30,CAL8572,2169
L856,L526,2021-02-02,CAL8573,342
L846,L128,2021-01-27,CAL8574,2144
L888,L696,2022-12-04,CAL8575,1416
L452,L123,2022-07-02,CAL8576,2454
L866,L568,2022-05-01,CAL8577,2463
L193,L955,2019-02-14,CAL8578,1357
L773,L342,2021-04-02,CAL8579,1987
L005,L576,2022-12-09,CAL8580,3262
L588,L631,2019-07-01,CAL8581,1647
L206,L940,2020-03-22,CAL8582,886
L678,L336,2022-10-04,CAL8583,2723
L919,L291,2023-11-02,CAL8584,2138
L636,L135,2019-07-20,CAL8585,3443
L266,L463,2023-07-04,CAL8586,1350
L053,L363,2020-04-07,CAL8587,1885
L766,L357,2022-12-08,CAL8588,74
L148,L801,2021-01-21,CAL8589,806
L897,L896,2021-09-29,CAL8590,2651
L358,L790,2022-05-03,CAL8591,2214
L793,L780,2020-10-16,CAL8592,2951
